,Ticker,Timestamp,Sentiment,Sentiment_change
79811,AMZN,2019-12-07,0.7864478653280133,0.8147180949838343
79812,AMZN,2019-12-08,1.146107855049688,0.3596599897216747
79813,AMZN,2019-12-09,-0.6404500377517585,-1.7865578928014463
79814,AMZN,2019-12-10,0.26471683669806784,0.9051668744498262
79815,AMZN,2019-12-11,1.3203724160820354,1.0556555793839675
79816,AMZN,2019-12-12,1.7203848975014522,0.4000124814194168
79817,AMZN,2019-12-13,1.842309020805923,0.12192412330447078
79818,AMZN,2019-12-14,1.1886630478469693,-0.6536459729589537
79819,AMZN,2019-12-15,0.10257413580150468,-1.0860889120454646
79820,AMZN,2019-12-16,1.001026616391996,0.8984524805904914
79821,AMZN,2019-12-17,1.2143714613033674,0.2133448449113713
79822,AMZN,2019-12-18,1.7227109625283956,0.5083395012250282
79823,AMZN,2019-12-19,2.685932143428262,0.9632211808998663
79824,AMZN,2019-12-20,0.7512362331950495,-1.9346959102332124
79825,AMZN,2019-12-21,-0.9368493925686792,-1.6880856257637287
79826,AMZN,2019-12-22,-0.4354622210830171,0.5013871714856621
79827,AMZN,2019-12-23,0.7996968493112958,1.235159070394313
79828,AMZN,2019-12-24,1.7605439853026903,0.9608471359913945
79829,AMZN,2019-12-25,1.1212228562228854,-0.6393211290798049
79830,AMZN,2019-12-26,0.6357638302165791,-0.4854590260063063
79831,AMZN,2019-12-27,0.4289365676073957,-0.20682726260918344
79832,AMZN,2019-12-28,0.26456810456469554,-0.16436846304270014
79833,AMZN,2019-12-29,0.03673590460533223,-0.22783219995936332
79834,AMZN,2019-12-30,0.5788021413972376,0.5420662367919054
79835,AMZN,2019-12-31,0.8580205786827617,0.2792184372855241
79836,AMZN,2020-01-01,0.2999325162131435,-0.5580880624696183
79837,AMZN,2020-01-02,0.6076996279578423,0.3077671117446988
79838,AMZN,2020-01-03,1.154493118949701,0.5467934909918587
79839,AMZN,2020-01-04,0.6470279483641389,-0.5074651705855621
79840,AMZN,2020-01-05,0.591312542898047,-0.05571540546609188
79841,AMZN,2020-01-06,1.1437766489266616,0.5524641060286146
79842,AMZN,2020-01-07,1.3155592040118005,0.17178255508513884
79843,AMZN,2020-01-08,1.3674637875022877,0.05190458349048721
79844,AMZN,2020-01-09,1.4883320756423408,0.12086828814005313
79845,AMZN,2020-01-10,2.034376770129777,0.546044694487436
79846,AMZN,2020-01-11,1.164430070751479,-0.8699466993782978
79847,AMZN,2020-01-12,1.5173434642431929,0.3529133934917139
79848,AMZN,2020-01-13,1.7021131646480876,0.1847697004048947
79849,AMZN,2020-01-14,1.0779585657144315,-0.6241545989336561
79850,AMZN,2020-01-15,1.3212165207702948,0.24325795505586334
79851,AMZN,2020-01-16,1.2093957233277541,-0.1118207974425407
79852,AMZN,2020-01-17,0.9904036522701596,-0.21899207105759455
79853,AMZN,2020-01-18,0.2830938881565561,-0.7073097641136035
79854,AMZN,2020-01-19,1.182723280409469,0.8996293922529128
79855,AMZN,2020-01-20,1.034528795458164,-0.14819448495130505
79856,AMZN,2020-01-21,1.39708005520313,0.36255125974496605
79857,AMZN,2020-01-22,0.8419501608623994,-0.5551298943407306
79858,AMZN,2020-01-23,0.25835745968053164,-0.5835927011818678
79859,AMZN,2020-01-24,0.5971358610946528,0.33877840141412113
79860,AMZN,2020-01-25,0.17384146585833907,-0.42329439523631374
79861,AMZN,2020-01-26,0.3657383895002975,0.19189692364195846
79862,AMZN,2020-01-27,1.1391903184977457,0.7734519289974482
79863,AMZN,2020-01-28,1.0850605888404226,-0.0541297296573231
79864,AMZN,2020-01-29,0.9419358309626608,-0.1431247578777618
79865,AMZN,2020-01-30,1.6210605130856006,0.6791246821229399
79866,AMZN,2020-01-31,1.157224030746948,-0.4638364823386527
79867,AMZN,2020-02-01,0.4344871965486077,-0.7227368341983402
79868,AMZN,2020-02-02,1.1985100130735586,0.764022816524951
79869,AMZN,2020-02-03,1.3106734640806224,0.11216345100706371
79870,AMZN,2020-02-04,1.6353605218986462,0.32468705781802387
79871,AMZN,2020-02-05,1.601120585785419,-0.03423993611322729
79872,AMZN,2020-02-06,1.3510326168274378,-0.25008796895798113
79873,AMZN,2020-02-07,1.884050741146584,0.5330181243191463
79874,AMZN,2020-02-08,-0.5361390025955967,-2.420189743742181
79875,AMZN,2020-02-09,-0.3267964561024159,0.20934254649318074
79876,AMZN,2020-02-10,-0.5963067005534732,-0.2695102444510573
79877,AMZN,2020-02-11,0.31959663945514777,0.915903340008621
79878,AMZN,2020-02-12,0.7082292836357565,0.3886326441806088
79879,AMZN,2020-02-13,0.33182730830351426,-0.3764019753322423
79880,AMZN,2020-02-14,0.6014315223134105,0.2696042140098962
79881,AMZN,2020-02-15,0.8653191660511252,0.2638876437377148
79882,AMZN,2020-02-16,0.8228466799803449,-0.04247248607078036
79883,AMZN,2020-02-17,0.7590278913738798,-0.06381878860646506
79884,AMZN,2020-02-18,0.800020267454869,0.04099237608098916
79885,AMZN,2020-02-19,0.2401503016815133,-0.5598699657733557
79886,AMZN,2020-02-20,1.8787667469813856,1.6386164452998724
79887,AMZN,2020-02-21,0.8710871577104005,-1.007679589270985
79888,AMZN,2020-02-22,0.978580655294888,0.10749349758448756
79889,AMZN,2020-02-23,0.8092549895392447,-0.16932566575564334
79890,AMZN,2020-02-24,0.8593898273689917,0.050134837829747037
79891,AMZN,2020-02-25,0.4154134757887023,-0.4439763515802894
79892,AMZN,2020-02-26,1.1825920700087762,0.767178594220074
79893,AMZN,2020-02-27,1.4815659538814017,0.29897388387262547
79894,AMZN,2020-02-28,1.0489587364540656,-0.4326072174273361
79895,AMZN,2020-02-29,-0.2287205564793463,-1.2776792929334118
79896,AMZN,2020-03-01,1.1874908654870528,1.4162114219663993
79897,AMZN,2020-03-02,1.2197652847837734,0.03227441929672059
79898,AMZN,2020-03-03,1.1324778298402094,-0.08728745494356405
79899,AMZN,2020-03-04,0.5499061439286825,-0.5825716859115269
79900,AMZN,2020-03-05,1.3795171617220978,0.8296110177934153
79901,AMZN,2020-03-06,0.07993196243468446,-1.2995851992874135
79902,AMZN,2020-03-07,-0.7387701273995536,-0.8187020898342381
79903,AMZN,2020-03-08,-0.5973782087998905,0.14139191859966316
79904,AMZN,2020-03-09,0.3675670904397931,0.9649452992396835
